characterID,character name,movieID
u5195,ARNIE,m344
u5196,BIG ED,m344
u5197,CASH,m344
u5198,EVELYN,m344
u5199,FRANK,m344
u5200,JACK,m344
u5201,KATE,m344
u5202,KENNY,m344
u5203,LASSITER,m344
u5204,LORI,m344
u5205,MAN,m344
u5206,MRS. PETERSON,m344
u5207,PAULA,m344
u5208,SAM WONG,m344
u5209,TONY THE DOORMAN,m344
u5210,ALICIA,m345
u5211,BEN,m345
u5212,DEBBIE,m345
u5213,DOCTOR,m345
u5214,JOHNNY,m345
u5215,LEONARD,m345
u5216,REED,m345
u5217,SEXY NURSE,m345
u5218,SUE,m345
u5219,THE THING,m345
u5220,VICTOR,m345
u5221,CARTER,m346
u5222,CORA,m346
u5223,DUVAL,m346
u5224,GRANT,m346
u5225,MAN,m346
u5226,MICHAELS,m346
u5227,MICHAELS' VOICE,m346
u5228,OWENS,m346
u5229,OWENS' VOICE,m346
u5230,REID,m346
u5231,ATTENDANT,m347
u5232,CARL,m347
u5233,CUSTOMER,m347
u5234,DETECTIVE SIBERT,m347
u5235,GARY,m347
u5236,GRIMSRUD,m347
u5237,HOOKER ONE,m347
u5238,HOOKER TWO,m347
u5239,JEAN,m347
u5240,JERRY,m347
u5241,LOU,m347
u5242,MAN,m347
u5243,MARGE,m347
u5244,MIKE,m347
u5245,NORM,m347
u5246,SALESMAN,m347
u5247,SCOTT,m347
u5248,SCOTT'S VOICE,m347
u5249,SHEP,m347
u5250,STAN,m347
u5251,TROOPER,m347
u5252,VOICE,m347
u5253,WADE,m347
u5254,WOMAN,m347
u5255,YOUNGER MAN,m347
u5256,ANGEL FACE,m348
u5257,BANDAGED PROPRIETOR,m348
u5258,BOB,m348
u5259,BOSS,m348
u5260,DETECTIVE STERN,m348
u5261,INTERN,m348
u5262,JACK,m348
u5263,LEADER,m348
u5264,LOU,m348
u5265,MARLA,m348
u5266,RAYMOND,m348
u5267,RICKY,m348
u5268,SECURITY TFM,m348
u5269,TYLER,m348
u5270,TYLER'S VOICE,m348
u5271,VOICE,m348
u5272,WOUNDED BARTENDER,m348
u5273,CLEAR,m349
u5274,DANO,m349
u5275,DETECTIVE SUBY,m349
u5276,EUGENE,m349
u5277,FRANKIE,m349
u5278,ISABELLA,m349
u5279,JORGE,m349
u5280,KAT,m349
u5281,KIMBERLY,m349
u5282,MR. BURROUGHS,m349
u5283,NORA,m349
u5284,RORY,m349
u5285,SHAINA,m349
u5286,STEVE,m349
u5287,THOMAS,m349
u5288,TIM,m349
u5289,ALEX,m350
u5290,BILLY,m350
u5291,CARTER,m350
u5292,CLEAR,m350
u5293,MR. BLUDWORTH,m350
u5294,TOD,m350
u5295,WEINE,m350
u5296,BREWER,m351
u5297,CO,m351
u5298,DE FRAVIO,m351
u5299,DOYLE,m351
u5300,KIRKHILL,m351
u5301,PRISONER,m351
u5302,RAMBO,m351
u5303,TECH,m351
u5304,TRAUTMAN,m351
u5305,ANNE,m352
u5306,DOCTOR,m352
u5307,EDWIN,m352
u5308,FRANK,m352
u5309,GAY BUM,m352
u5310,JACK,m352
u5311,LEATHER,m352
u5312,LYDIA,m352
u5313,PARRY,m352
u5314,RECEPTIONIST,m352
u5315,SONDRA,m352
u5316,BETTY,m353
u5317,BOBBY,m353
u5318,CARL,m353
u5319,CATHERINE,m353
u5320,DRIVER,m353
u5321,ELTON,m353
u5322,PALM,m353
u5323,RAYETTE,m353
u5324,SAMIA,m353
u5325,SECOND ENGINEER,m353
u5326,TERRY,m353
u5327,TITA,m353
u5328,TWINKY,m353
u5329,WAITRESS,m353
u5330,AARON,m354
u5331,AMANDA,m354
u5332,CARL0S,m354
u5333,CARLOS,m354
u5334,DONNA,m354
u5335,HECTOR,m354
u5336,JENETTE,m354
u5337,MICHELLE,m354
u5338,VICTOR,m354
u5339,BOYD,m355
u5340,CLERK,m355
u5341,CREASY,m355
u5342,CUMMINGS,m355
u5343,DR. DOLEN,m355
u5344,FAT SAM,m355
u5345,FLETCH,m355
u5346,GAIL,m355
u5347,GILLETT,m355
u5348,GUMMY,m355
u5349,LARRY,m355
u5350,MAN,m355
u5351,MARGIE,m355
u5352,MARVIN,m355
u5353,MR. STANWYK,m355
u5354,MR. UNDERHILL,m355
u5355,MRS. STANWYK,m355
u5356,RECORDS NURSE,m355
u5357,STANWYK,m355
u5358,VELMA,m355
u5359,WAITER,m355
u5360,WALKER,m355
u5361,BAND,m356
u5362,COLLEEN,m356
u5363,DON,m356
u5364,FORD,m356
u5365,GRENDEL,m356
u5366,JAZZ,m356
u5367,JOHNNY,m356
u5368,LT. AMOS,m356
u5369,MELODI,m356
u5370,SLEAZY GUY,m356
u5371,SMILEY,m356
u5372,THE KID,m356
u5373,ZUZU,m356
u5374,1ST MAN,m357
u5375,2ND MAN,m357
u5376,ANGIE,m357
u5377,BLACK PUSHER,m357
u5378,CHARNIER,m357
u5379,DANCER,m357
u5380,DESK CLERK,m357
u5381,DEVEREAUX,m357
u5382,DOYLE,m357
u5383,JESUS,m357
u5384,LA VALLE,m357
u5385,MARIE,m357
u5386,MULDERIG,m357
u5387,MUTCHIE,m357
u5388,NICOLI,m357
u5389,RUSSO,m357
u5390,SAL,m357
u5391,WEINSTOCK,m357
u5392,DARYL,m358
u5393,DESK SGT.,m358
u5394,FRANK,m358
u5395,GIBSON,m358
u5396,GORDO,m358
u5397,JOHN,m358
u5398,JOHNNY,m358
u5399,JULIA,m358
u5400,SATCH,m358
u5401,SHEPARD,m358
u5402,SUPERVISOR,m358
u5403,ABEL,m359
u5404,ANDY,m359
u5405,CHILI,m359
u5406,CHRIS,m359
u5407,CHUCK,m359
u5408,DEBBIE,m359
u5409,DEREK,m359
u5410,SHELLY,m359
u5411,VERA,m359
u5412,CORT,m360
u5413,DARREN,m360
u5414,DEPUTY,m360
u5415,JILL,m360
u5416,KATIE,m360
u5417,LARRY,m360
u5418,LIZBETH,m360
u5419,MEGAN,m360
u5420,NANCY,m360
u5421,PAULA,m360
u5422,SHERIFF,m360
u5423,SISSY,m360
u5424,STAN,m360
u5425,TOMMY,m360
u5426,CAMPBELL,m361
u5427,DIANA,m361
u5428,DUKE,m361
u5429,JESSICA,m361
u5430,JOSH,m361
u5431,RANDY,m361
u5432,SHERIFF,m361
u5433,STEVEN,m361
u5434,VICKI,m361
u5435,EVA,m362
u5436,JIM,m362
u5437,MCCULLOCH,m362
u5438,MISS VAN DEUSEN,m362
u5439,RADIO OFFICER,m362
u5440,RENNIE,m362
u5441,SEAN,m362
u5442,SUZY,m362
u5443,TAMARA,m362
u5444,WAYNE,m362
u5445,YOUNG RENNIE,m362
u5446,DRIVER,m363
u5447,ELLIOT,m363
u5448,FIRST MAN,m363
u5449,JACK,m363
u5450,JOANNA,m363
u5451,LAUREL,m363
u5452,LILLIAN,m363
u5453,MATTHEW,m363
u5454,MICHAEL,m363
u5455,NICKY,m363
u5456,PAISLEY,m363
u5457,PETER,m363
u5458,SECOND MAN,m363
u5459,SIDNEY,m363
u5460,STEVEN,m363
u5461,TOYOTA,m363
u5462,WAITER,m363
u5463,BA,m364
u5464,BOURKE-WHITE,m364
u5465,CHARLIE,m364
u5466,COLLINS,m364
u5467,GANDHI,m364
u5468,IRWIN,m364
u5469,JINNAH,m364
u5470,KHAN,m364
u5471,MIRABEHN,m364
u5472,NEHRU,m364
u5473,PATEL,m364
u5474,PORTER,m364
u5475,SENIOR POLICE OFFICER,m364
u5476,SMUTS,m364
u5477,WALKER,m364
u5478,ANTON,m365
u5479,ANTONIO,m365
u5480,CAESAR,m365
u5481,DETECTIVE HUGO,m365
u5482,DIRECTOR JOSEF,m365
u5483,EUGENE,m365
u5484,GENETICIST,m365
u5485,GERMAN,m365
u5486,HUGO,m365
u5487,INVESTIGATOR,m365
u5488,IRENE,m365
u5489,JEROME,m365
u5490,LAMAR,m365
u5491,MARIA,m365
u5492,NURSE,m365
u5493,VINCENT,m365
u5494,BEYNON,m366
u5495,CAROL,m366
u5496,DOC,m366
u5497,FRAN,m366
u5498,HAROLD,m366
u5499,LAUGHLIN,m366
u5500,RUDY,m366
u5501,SALESMAN,m366
u5502,SLIM,m366
u5503,SOLDIER,m366
u5504,ALBERT,m367
u5505,BILLY,m367
u5506,BRUMBY,m367
u5507,CARTER,m367
u5508,CON,m367
u5509,DOREEN,m367
u5510,EDDIE,m367
u5511,EDNA,m367
u5512,ERIC,m367
u5513,GERALD,m367
u5514,GLENDA,m367
u5515,HARRY,m367
u5516,KEITH,m367
u5517,KINNEAR,m367
u5518,MARGARET,m367
u5519,PETER,m367
u5520,SID,m367
u5521,THORPE,m367
u5522,AARONOW,m368
u5523,BAYLEN,m368
u5524,LEVENE,m368
u5525,LINGK,m368
u5526,MOSS,m368
u5527,ROMA,m368
u5528,WILLIAMSON,m368
u5529,ANTHONY,m369
u5530,CICCI,m369
u5531,CLEMENZA,m369
u5532,CONNIE,m369
u5533,DEANNA,m369
u5534,DON CORLEONE,m369
u5535,DON FRANCESCO,m369
u5536,FANUCCI,m369
u5537,FBI MAN #1,m369
u5538,FREDO,m369
u5539,GENCO,m369
u5540,HAGEN,m369
u5541,KAY,m369
u5542,KLINGMAN,m369
u5543,MAMA,m369
u5544,MAN,m369
u5545,MICHAEL,m369
u5546,NERI,m369
u5547,OLA,m369
u5548,PENTANGELI,m369
u5549,ROBERTO,m369
u5550,ROCCO,m369
u5551,ROSATO,m369
u5552,ROTH,m369
u5553,SAM ROTH,m369
u5554,SANDRA,m369
u5555,SENATOR,m369
u5556,SENATOR GEARY,m369
u5557,SENATOR KANE,m369
u5558,TESSIO,m369
u5559,VITO,m369
u5560,WIDOW,m369
u5561,BETTY,m370
u5562,CLAY,m370
u5563,DAVID,m370
u5564,DR. PAYNE,m370
u5565,DWIGHT,m370
u5566,ELSA LANCHESTER,m370
u5567,ERNEST THESIGER,m370
u5568,HANNA,m370
u5569,HARRY,m370
u5570,KAY,m370
u5571,PRINCESS MARGARET,m370
u5572,WHALE,m370
u5573,ATLEY JACKSON,m371
u5574,CALITRI,m371
u5575,DETECTIVE CASTLEBECK,m371
u5576,DETECTIVE DRYCOFF,m371
u5577,DONNY ASTRICKY,m371
u5578,FREB,m371
u5579,HELEN RAINES,m371
u5580,JUDGE CROFT,m371
u5581,KIP,m371
u5582,MEMPHIS,m371
u5583,MIRROR MAN,m371
u5584,OTTO,m371
u5585,SWAY,m371
u5586,TOBY,m371
u5587,TOM,m371
u5588,TUMBLER,m371
u5589,ANGIE,m372
u5590,BILLY,m372
u5591,HENRY,m372
u5592,JIMMY,m372
u5593,JUDY,m372
u5594,KAREN,m372
u5595,KAREN'S MOTHER,m372
u5596,MARTY,m372
u5597,MCDONALD,m372
u5598,MICKEY,m372
u5599,ROBIN,m372
u5600,SONNY,m372
u5601,TODDY,m372
u5602,TOMMY,m372
u5603,VARIO,m372
u5604,ALL,m373
u5605,BILLY,m373
u5606,CHUCKIE,m373
u5607,CLARK,m373
u5608,DYTRESS,m373
u5609,EXECUTIVE,m373
u5610,HYPNOTIST,m373
u5611,LAMBEAU,m373
u5612,MORGAN,m373
u5613,PEKEC,m373
u5614,PSYCHOLOGIST,m373
u5615,SEAN,m373
u5616,SKYLAR,m373
u5617,STUDENT,m373
u5618,TERRY,m373
u5619,TIMMY,m373
u5620,TOM,m373
u5621,WILL,m373
u5622,AGENT,m374
u5623,AL,m374
u5624,BILL,m374
u5625,BLONDE GIRL,m374
u5626,BOOKKEEPER,m374
u5627,CARETAKER,m374
u5628,CASY,m374
u5629,CONNIE,m374
u5630,COP,m374
u5631,DAVIS,m374
u5632,DRIVER,m374
u5633,FIRST BOY,m374
u5634,FLOYD,m374
u5635,FRANK,m374
u5636,GIRL,m374
u5637,GRAMPA,m374
u5638,GUARD,m374
u5639,JOHN,m374
u5640,MA,m374
u5641,MAE,m374
u5642,MIGRANT,m374
u5643,MULEY,m374
u5644,PA,m374
u5645,ROSASHARN,m374
u5646,RUTHIE,m374
u5647,RUTHIE'S VOICE,m374
u5648,SECOND MAN,m374
u5649,SPENCER,m374
u5650,THE MAN,m374
u5651,TIM,m374
u5652,TOM,m374
u5653,WINFIELD,m374
u5654,WINFIELD'S VOICE,m374
u5655,AMY,m375
u5656,ARLENE,m375
u5657,BOB,m375
u5658,CLUB MEMBER #1,m375
u5659,CLUB MEMBER #2,m375
u5660,DAN,m375
u5661,DEBI,m375
u5662,DR. OATMAN,m375
u5663,DRIVER,m375
u5664,GROCER,m375
u5665,KEN,m375
u5666,LARDNER,m375
u5667,MARCELLA,m375
u5668,MARTIN,m375
u5669,MARY,m375
u5670,MCCULLERS,m375
u5671,MR. NEWBERRY,m375
u5672,PAUL,m375
u5673,SOUTHTEC GUARD,m375
u5674,ANNIE,m376
u5675,DAVID GOTTSCHALK,m376
u5676,DIANE,m376
u5677,FRANK,m376
u5678,GRACE,m376
u5679,JOE,m376
u5680,JUDITH,m376
u5681,LIZ,m376
u5682,ROBERT,m376
u5683,RONA,m376
u5684,TOM,m376
u5685,TWIN,m376
u5686,WOMAN,m376
u5687,AGENT BOB,m377
u5688,AGENT RAY,m377
u5689,BLADE,m377
u5690,CEREAL,m377
u5691,DADE,m377
u5692,GILL,m377
u5693,HAL,m377
u5694,JOEY,m377
u5695,KATE,m377
u5696,KID,m377
u5697,MARGO,m377
u5698,MRS. MURPHY,m377
u5699,NIKON,m377
u5700,NORM,m377
u5701,OPERATOR,m377
u5702,PHREAK,m377
u5703,PLAGUE,m377
u5704,RAZOR,m377
u5705,ATTENDANT,m378
u5706,BRADY,m378
u5707,COP,m378
u5708,DARLENE,m378
u5709,DR. HOFFMAN,m378
u5710,EARL,m378
u5711,GUY,m378
u5712,JAMIE,m378
u5713,KELLY,m378
u5714,LINDSAY,m378
u5715,LOGAN,m378
u5716,LOOMIS,m378
u5717,MAN,m378
u5718,MEEKER,m378
u5719,RACHEL,m378
u5720,RICHARD,m378
u5721,SAYER,m378
u5722,ANNIE,m379
u5723,BOB,m379
u5724,BOYFRIEND,m379
u5725,BRACKETT,m379
u5726,LAURIE,m379
u5727,LINDSEY,m379
u5728,LOOMIS,m379
u5729,LYNDA,m379
u5730,MARION,m379
u5731,PAUL,m379
u5732,SISTER,m379
u5733,TOMMY,m379
u5734,WYNN,m379
u5735,APRIL,m380
u5736,CAROL,m380
u5737,DAVID,m380
u5738,DR. ABEL,m380
u5739,DUSTY,m380
u5740,ED,m380
u5741,ELLIOT,m380
u5742,EVAN,m380
u5743,FATHER,m380
u5744,FREDERICK,m380
u5745,GAIL,m380
u5746,HANNAH,m380
u5747,HOLLY,m380
u5748,KRISHNA LEADER,m380
u5749,LEE,m380
u5750,MICKEY,m380
u5751,NORMA,m380
u5752,NORMAN,m380
u5753,ANNA,m381
u5754,BARNEY,m381
u5755,BRIGHAM,m381
u5756,COMMITTEE MEMBER,m381
u5757,COP ONE,m381
u5758,CORDELL,m381
u5759,CRAWFORD,m381
u5760,DRUMGO,m381
u5761,FELL,m381
u5762,FRANKLIN,m381
u5763,GENTLEMAN,m381
u5764,KRENDLER,m381
u5765,LECHTER,m381
u5766,MAPP,m381
u5767,MRS. PAZZI,m381
u5768,PAZZI,m381
u5769,PSYCHIATRIST,m381
u5770,RICCI,m381
u5771,STARLING,m381
u5772,SUPERIOR,m381
u5773,VERGER,m381
u5774,VOICE ON PHONE,m381
u5775,ADAM,m382
u5776,ANDREW,m382
u5777,DONALD,m382
u5778,ERIC,m382
u5779,HAYLEY,m382
u5780,JASPER,m382
u5781,PIXEL,m382
u5782,TALIA,m382
u5783,WENDY,m382
u5784,WENDY                                              ],m382
u5785,WICHITA,m382
u5786,WICHITA                                            ],m382
u5787,BETTY,m383
u5788,BRAD,m383
u5789,COURTNEY,m383
u5790,DAD,m383
u5791,EARL,m383
u5792,HEATHER CHANDLER,m383
u5793,HEATHER DUKE,m383
u5794,HEATHER MCNAMARA,m383
u5795,J.D.,m383
u5796,KURT,m383
u5797,MOM,m383
u5798,PAULINE,m383
u5799,RAM,m383
u5800,VERONICA,m383
u5801,WHITNEY JAMES,m383
u5802,HERBERT,m384
u5803,HONORA,m384
u5804,JULIET,m384
u5805,PAULINE,m384
u5806,ALLISON,m385
u5807,BRET,m385
u5808,DR. AMBROSE,m385
u5809,GIVENS,m385
u5810,GWEN,m385
u5811,KIRSTY,m385
u5812,LANGE,m385
u5813,LARRY,m385
u5814,OLD MAN,m385
u5815,PARAMEDIC,m385
u5816,PINHEAD,m385
u5817,PRIEST,m385
u5818,SAGE,m385
u5819,TAWNY,m385
u5820,TREVOR,m385
u5821,BERNIE,m386
u5822,BUBBER,m386
u5823,CHICK,m386
u5824,CHUCKY,m386
u5825,DEAKINS,m386
u5826,DONNA,m386
u5827,DUKE,m386
u5828,EVELYN,m386
u5829,GALE,m386
u5830,JOAN,m386
u5831,JOEY,m386
u5832,PARKER,m386
u5833,ROBINSON,m386
u5834,WALLACE,m386
u5835,WINSTON,m386
u5836,BERT,m387
u5837,BULLY,m387
u5838,HIDER,m387
u5839,HOLLY,m387
u5840,JULIE,m387
u5841,NEIL,m387
u5842,NEIL'S FRIEND #1,m387
u5843,PHIL,m387
u5844,REAL-ESTATE LADY,m387
u5845,RITA,m387
u5846,SALESGIRL,m387
u5847,SECRETARY,m387
u5848,THERAPIST,m387
u5849,BEDSOE,m388
u5850,CAPTAIN,m388
u5851,CAVANAUGH,m388
u5852,DETECTIVE GRELEY,m388
u5853,FARMER,m388
u5854,HOODED MAN,m388
u5855,ISABELLE,m388
u5856,JENNIFER,m388
u5857,KILVARA,m388
u5858,MACLEOD,m388
u5859,MCCLEOD,m388
u5860,MR. PARKER,m388
u5861,OLD MAN,m388
u5862,PROFESSOR DAJORSKI,m388
u5863,RACHEL,m388
u5864,REPORTER,m388
u5865,ROBBERY DETECTIVE,m388
u5866,SARAH,m388
u5867,TELLER,m388
u5868,VIEIRA,m388
u5869,ANDERS,m389
u5870,ANDERS' VOICE,m389
u5871,BELDONE,m389
u5872,BENZA,m389
u5873,CASTELLANO,m389
u5874,DENNIS,m389
u5875,DILL,m389
u5876,FISCHER,m389
u5877,HOWELL,m389
u5878,JANE,m389
u5879,JENNIFER,m389
u5880,JORGENSON,m389
u5881,KEVIN,m389
u5882,KLAUS,m389
u5883,LOUISE,m389
u5884,LOUISE'S VOICE,m389
u5885,MARION,m389
u5886,MARS,m389
u5887,MARTIN,m389
u5888,MIKKELSON'S VOICE,m389
u5889,MR. JONES,m389
u5890,SEYMORE,m389
u5891,TALLEY,m389
u5892,THE WATCHMAN,m389
u5893,THE WATCHMAN'S VOICE,m389
u5894,THOMAS,m389
u5895,TUZEE,m389
u5896,WALTER,m389
u5897,BENEDICT,m390
u5898,BIK,m390
u5899,CAPTAIN,m390
u5900,COLONEL OLIVER,m390
u5901,GENERAL BIZIMUNGU,m390
u5902,GEORGE,m390
u5903,GLORIA,m390
u5904,GREGOIRE,m390
u5905,JOCK,m390
u5906,LIEUTENANT,m390
u5907,MILITIAMAN #1,m390
u5908,MR. GARINDI,m390
u5909,PAUL,m390
u5910,PRESIDENT,m390
u5911,REFUGEE,m390
u5912,ROGER,m390
u5913,SABENA PRESIDENT,m390
u5914,TATIANA,m390
u5915,XAVIER,m390
u5916,ZOZO,m390
u5917,BLACKBURN,m391
u5918,EDDIE,m391
u5919,EVELYN,m391
u5920,JENZEN,m391
u5921,KIRSTEN,m391
u5922,MELISSA,m391
u5923,PRICE,m391
u5924,PRITCHETT,m391
u5925,SARA,m391
u5926,SCHECTER,m391
u5927,VOICE,m391
u5928,AMY,m392
u5929,AUBREY,m392
u5930,MAURA,m392
u5931,SEAMUS,m392
u5932,SHEA,m392
u5933,WILL,m392
u5934,BRAD,m393
u5935,DOC,m393
u5936,ELLIOTT,m393
u5937,JOEY,m393
u5938,JP,m393
u5939,MAMA,m393
u5940,PINHEAD,m393
u5941,SANDY,m393
u5942,TERRI,m393
u5943,ALEX,m394
u5944,ALFRED,m394
u5945,ALMOND JOY,m394
u5946,ANNA,m394
u5947,CARDINAL,m394
u5948,CESAR,m394
u5949,DARWIN,m394
u5950,GATES,m394
u5951,HAWK,m394
u5952,KAPLAN,m394
u5953,MINERVA,m394
u5954,SNICKERS,m394
u5955,AD MAN #1,m395
u5956,AD MAN #2,m395
u5957,ADDISON,m395
u5958,AMY,m395
u5959,ANCIENT SORTER,m395
u5960,BARMAN,m395
u5961,BENNY,m395
u5962,BUZZ,m395
u5963,CHIEF,m395
u5964,EDITOR,m395
u5965,HUDSUCKER,m395
u5966,INTERCOM,m395
u5967,LOU,m395
u5968,MOSES,m395
u5969,MRS. MUSSBURGER,m395
u5970,MUSSBURGER,m395
u5971,NORVILLE,m395
u5972,SMITTY,m395
u5973,VETERAN #1,m395
u5974,VETERAN #2,m395
u5975,ALMA,m396
u5976,BETSY,m396
u5977,COACHMAN,m396
u5978,DR. MAXWELL,m396
u5979,HOLLAND,m396
u5980,JEFFRIES,m396
u5981,MRS. RAND,m396
u5982,RAND,m396
u5983,WILKENS,m396
u5984,BEN,m397
u5985,DOROTHY,m397
u5986,ELENA,m397
u5987,FRANCIS,m397
u5988,GEORGE,m397
u5989,GORMAN,m397
u5990,HAROLD,m397
u5991,JANEY,m397
u5992,JIM,m397
u5993,LIBBETS,m397
u5994,MARGE,m397
u5995,MIKEY,m397
u5996,PAUL,m397
u5997,PHILIP,m397
u5998,SANDY,m397
u5999,WENDY,m397
u6000,CHIEF NYBACK,m398
u6001,ELLIE,m398
u6002,FARRELL,m398
u6003,FRED,m398
u6004,HAP,m398
u6005,RACHEL,m398
u6006,RANDY,m398
u6007,TANYA,m398
u6008,WALTER,m398
u6009,WILL,m398
u6010,ARMAND,m399
u6011,CLAUDIA,m399
u6012,LESTAT,m399
u6013,LOUIS,m399
u6014,MADELEINE,m399
u6015,MALLOY,m399
u6016,BROOKS,m400
u6017,DAVE,m400
u6018,DERRICK,m400
u6019,JULIE,m400
u6020,KARLA,m400
u6021,MAC,m400
u6022,MARK,m400
u6023,NANCY,m400
u6024,RAY,m400
u6025,TITUS,m400
u6026,TYRELL,m400
u6027,WILL,m400
u6028,ALBRECHT,m401
u6029,CATHY,m401
u6030,DR. DROSSOS,m401
u6031,GENERAL,m401
u6032,MISS WOLLSTEN,m401
u6033,OLIVER,m401
u6034,ST. AUBYN,m401
u6035,THEA,m401
u6036,BAILEY,m402
u6037,BERT,m402
u6038,CARTER,m402
u6039,CLARENCE,m402
u6040,CLARENCE'S VOICE,m402
u6041,COP,m402
u6042,DR. CAMPBELL,m402
u6043,ERNIE,m402
u6044,FRANKLIN'S VOICE,m402
u6045,GEORGE,m402
u6046,GOWER,m402
u6047,HARRY,m402
u6048,JOE,m402
u6049,JOSEPH'S VOICE,m402
u6050,MA BAILEY,m402
u6051,MAN,m402
u6052,MARTINI,m402
u6053,MARTY,m402
u6054,MARY,m402
u6055,MOTHER,m402
u6056,MRS. BAILEY,m402
u6057,NICK,m402
u6058,POP,m402
u6059,POTTER,m402
u6060,SAM,m402
u6061,SAM'S VOICE,m402
u6062,TELLER,m402
u6063,UNCLE BILLY,m402
u6064,VIOLET,m402
u6065,ZUZU,m402
u6066,ANDY,m403
u6067,BOB,m403
u6068,BRODY,m403
u6069,BROOKE,m403
u6070,DIANE,m403
u6071,DOUG,m403
u6072,ED,m403
u6073,ELKINS,m403
u6074,ELLEN,m403
u6075,HENDRICKS,m403
u6076,JACKIE,m403
u6077,LARRY,m403
u6078,LUCY,m403
u6079,MIKE,m403
u6080,PATRICK,m403
u6081,PATROL VOICE,m403
u6082,PETERSON,m403
u6083,PHIL,m403
u6084,POLO,m403
u6085,RED,m403
u6086,SEAN,m403
u6087,TERRY,m403
u6088,TIMMY,m403
u6089,TINA,m403
u6090,VAUGHN,m403
u6091,BRIAN,m404
u6092,CALVIN,m404
u6093,HARRIS,m404
u6094,IKE,m404
u6095,KATHRYN,m404
u6096,KELLY,m404
u6097,MAN,m404
u6098,MIKE,m404
u6099,OPERATOR,m404
u6100,OVERMAN,m404
u6101,PHILIP,m404
u6102,RUTH,m404
u6103,SEAN,m404
u6104,SHELLY,m404
u6105,TOD,m404
u6106,WOMAN,m404
u6107,CARLA,m405
u6108,CLARENCE,m405
u6109,ELLEN,m405
u6110,HOAGIE,m405
u6111,HOOPER,m405
u6112,JAKE,m405
u6113,LOUISA,m405
u6114,MICHAEL,m405
u6115,POLLY,m405
u6116,SEAN,m405
u6117,THEA,m405
u6118,JACK,m406
u6119,MOTHER,m406
u6120,AMANDA,m407
u6121,BERLIN,m407
u6122,BLATTIS,m407
u6123,CITRINE,m407
u6124,GOODRIDGE,m407
u6125,HELENA,m407
u6126,MARGIE,m407
u6127,ROSS,m407
u6128,TAYLOR,m407
u6129,TRAVIS,m407
u6130,AVERY,m408
u6131,CHAD,m408
u6132,CUSH,m408
u6133,DOOLER,m408
u6134,DOROTHY,m408
u6135,FIRESTONE,m408
u6136,JERRY,m408
u6137,LAUREL,m408
u6138,MARCEE,m408
u6139,MATT,m408
u6140,RAY,m408
u6141,SUGAR,m408
u6142,TEE PEE,m408
u6143,TIDWELL,m408
u6144,WOMAN,m408
u6145,AMANDA,m409
u6146,BILLY,m409
u6147,ELLIE,m409
u6148,ERIC,m409
u6149,GRANT,m409
u6150,PAUL,m409
u6151,AJAY,m410
u6152,EDDIE,m410
u6153,HAMMOND,m410
u6154,JUTTSON,m410
u6155,KELLY,m410
u6156,LUDLOW,m410
u6157,MALCOLM,m410
u6158,NICK,m410
u6159,ROLAND,m410
u6160,SARAH,m410
u6161,ARNOLD,m411
u6162,DODGSON,m411
u6163,ELLIE,m411
u6164,GENNARO,m411
u6165,GRANT,m411
u6166,HAMMOND,m411
u6167,HARDING,m411
u6168,LEX,m411
u6169,MALCOLM,m411
u6170,MULDOON,m411
u6171,NEDRY,m411
u6172,ROSTAGNO,m411
u6173,TIM,m411
u6174,BILLER,m412
u6175,BRUCE'S VOICE,m412
u6176,HARDING,m412
u6177,HAYES,m412
u6178,JANET,m412
u6179,KWAN,m412
u6180,RUBY,m412
u6181,SENA,m412
u6182,ANNA,m413
u6183,ASSISTANTS,m413
u6184,BEARDED ANARCHIST,m413
u6185,BIZZLEBEK,m413
u6186,BURGEL,m413
u6187,CHIEF CLERK,m413
u6188,GABRIELA,m413
u6189,INSPECTOR,m413
u6190,KAFKA,m413
u6191,KEEPER,m413
u6192,LUDWIG,m413
u6193,MURNAU,m413
u6194,OSKAR,m413
u6195,POCKMARKED ANARCHIST,m413
u6196,ANN,m414
u6197,DENHAM,m414
u6198,ENGLEHORN,m414
u6199,JACK,m414
u6200,KID,m414
u6201,LORD DARROW,m414
u6202,MR GINTING,m414
u6203,ARLYN,m415
u6204,BREE,m415
u6205,CABLE,m415
u6206,CABLE'S VOICE,m415
u6207,FRANK,m415
u6208,KLUTE,m415
u6209,LELA,m415
u6210,MR. FABER,m415
u6211,ROSS,m415
u6212,SPANGLER,m415
u6213,STREIGER,m415
u6214,TRASK,m415
u6215,TRINA,m415
u6216,ALVAREZ,m416
u6217,BILLY,m416
u6218,GRESSEN,m416
u6219,INTERVIEWER,m416
u6220,JOANNA,m416
u6221,JUDGE,m416
u6222,O'CONNOR,m416
u6223,PHYLLIS,m416
u6224,SATURDAY FATHER,m416
u6225,SECRETARY,m416
u6226,SHAUNESSY,m416
u6227,SHAUNESSY'S VOICE,m416
u6228,SURGEON,m416
u6229,TEACHER,m416
u6230,TED,m416
u6231,THELMA,m416
u6232,WOMAN'S VOICE,m416
u6233,BODYGUARD,m417
u6234,BOY,m417
u6235,FATHER,m417
u6236,GENERAL CHIANG,m417
u6237,GENERAL CHIANG CHIN-WU,m417
u6238,KASHAG MEMBER,m417
u6239,LHAMO,m417
u6240,LING RINPOCHE,m417
u6241,LOBSANG,m417
